,coordinates,cost_text,desc,name,rooms
https://www.domain.com.au/unit-2-50-mason-st-shepparton-vic-3630-12642381,"[-36.37081, 145.3977362]",$300.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Unit 2/50 Mason St Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/3-john-street-shepparton-vic-3630-16068832,"[-36.3905778, 145.4021977]",$310," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3 John Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/31-westmorland-crescent-shepparton-vic-3630-16067934,"[-36.4010968, 145.4122741]",$315 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",31 Westmorland Crescent Shepparton VIC 3630,"['3 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/10-shalimar-pl-shepparton-vic-3630-16065205,"[-36.3548383, 145.368755]",$440.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",10 Shalimar Pl Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/12-sheppard-street-shepparton-vic-3630-16064201,"[-36.3946368, 145.3978734]",$400 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",12 Sheppard Street Shepparton VIC 3630,"['3 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/278c-wyndham-street-shepparton-vic-3630-16062127,"[-36.3792535, 145.3994327]",$310 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",278C Wyndham Street Shepparton VIC 3630,"['2 Beds', '1 Bath']"
https://www.domain.com.au/2-bellevue-court-shepparton-vic-3630-16059694,"[-36.3673227, 145.3948033]",$310,"This homey 2 bedroom house located in North Shepparton bosts both bedrooms with BIRs &amp; ceiling fans, 2 living areas with heating &amp; cooling. Single carport &amp; yard behind secure gates with low maintenance gardens.",2 Bellevue Court Shepparton VIC 3630,"['2 Beds', '1 Bath']"
https://www.domain.com.au/1-5-middleton-street-shepparton-vic-3630-12007449,"[-36.376566, 145.4100748]",$370 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",1/5 Middleton Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/16-windsor-avenue-shepparton-vic-3630-14121381,"[-36.3570511, 145.3725807]",$500 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",16 Windsor Avenue Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/2-92-macintosh-street-shepparton-vic-3630-16056622,"[-36.393805, 145.405578]",$245 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2/92 Macintosh Street Shepparton VIC 3630,"['1 Bed', '1 Bath', '1 Parking']"
https://www.domain.com.au/18-oak-street-shepparton-vic-3630-10846955,"[-36.3648622, 145.4181561]",$295.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",18 Oak Street Shepparton VIC 3630,"['3 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/151-nixon-street-shepparton-vic-3630-16054083,"[-36.3779846, 145.4093865]",$420 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",151 Nixon Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/14-orchard-circuit-shepparton-vic-3630-16052367,"[-36.359454, 145.4083602]",$530 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",14 Orchard Circuit Shepparton VIC 3630,"['5 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/62-ferguson-road-shepparton-vic-3630-14462954,"[-36.3567423, 145.3794544]",$300," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",62 Ferguson Road Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/unit-1-1-marungi-st-shepparton-vic-3630-16042535,"[-36.3739589, 145.398241]",$230.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Unit 1/1 Marungi St Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/41-kinchega-drive-shepparton-vic-3630-16041352,"[-36.3452287, 145.406431]",$465,This beautifully finished home is located in a family area right across from a park. The master bedroom is at the front of the home and has an ensuite and a large walk in robe. The 2nd bedroom is huge and has robes and the 3rd bedroom off the living also have robes. The fully equipped kitchen is open with the living and dining and overlooks the alfresco areas. This home also featured ducted,41 Kinchega Drive Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/33-wilmot-road-shepparton-vic-3630-16038953,"[-36.397118, 145.3995166]",$360," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",33 Wilmot Road Shepparton VIC 3630,"['3 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/77-corio-street-shepparton-vic-3630-16037300,"[-36.3742896, 145.4049653]",$400 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",77 Corio Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/2-16-welsford-street-shepparton-vic-3630-16021690,"[-36.37491079999999, 145.3984759]",$480 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2/16 Welsford Street Shepparton VIC 3630,"['3 Beds', '2 Baths', '1 Parking']"
https://www.domain.com.au/1-6-nugent-street-shepparton-vic-3630-16018093,"[-36.3774394, 145.411301]",$520," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",1/6 Nugent Street Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/unit-2-17-numurkah-rd-shepparton-vic-3630-15413885,"[-36.3654399, 145.4027382]",$280.00 Per Week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",Unit 2/17 Numurkah Rd Shepparton VIC 3630,"['1 Bed', '1 Bath']"
https://www.domain.com.au/44-harold-street-shepparton-vic-3630-13918626,"[-36.3793559, 145.40596]",$550 pw," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",44 Harold Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/3-wantirna-street-shepparton-vic-3630-15996224,"[-36.3552809, 145.3710029]",$625," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3 Wantirna Street Shepparton VIC 3630,"['4 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/57-orchard-circuit-shepparton-vic-3630-16073593,"[-36.3586479, 145.4050076]",$410," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",57 Orchard Circuit Shepparton VIC 3630,"['3 Beds', '1 Bath']"
https://www.domain.com.au/2-20-maude-street-shepparton-vic-3630-16073334,"[-36.38056419999999, 145.4006543]",$350," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2/20 Maude Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/42-annerley-avenue-shepparton-vic-3630-16069380,"[-36.3697789, 145.4164261]",$400 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",42 Annerley Avenue Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/2-91-numurkah-road-shepparton-vic-3630-16068623,"[-36.3604207, 145.4028301]",$310 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",2/91 Numurkah Road Shepparton VIC 3630,"['2 Beds', '1 Bath', '2 Parking']"
https://www.domain.com.au/3-35-clive-street-shepparton-vic-3630-16067202,"[-36.3712801, 145.4121443]",$220 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3/35 Clive Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/23-blair-court-shepparton-vic-3630-16061981,"[-36.3978682, 145.4159503]",$340 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",23 Blair Court Shepparton VIC 3630,"['3 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/4-clydesdale-street-shepparton-vic-3630-16055060,"[-36.38937180000001, 145.4176804]",$350 per week," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",4 Clydesdale Street Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/3-141-ashenden-street-shepparton-vic-3630-16045117,"[-36.3854517, 145.4109291]",$300 p/w," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3/141 Ashenden Street Shepparton VIC 3630,"['2 Beds', '1 Bath', '1 Parking']"
https://www.domain.com.au/16-orchard-circuit-shepparton-vic-3630-16039651,"[-36.3596495, 145.4082737]",$450," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",16 Orchard Circuit Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
https://www.domain.com.au/28-dalmahoy-court-shepparton-vic-3630-16038078,"[-36.353748, 145.3685605]",$440," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",28 Dalmahoy Court Shepparton VIC 3630,"['3 Beds', '2 Baths', '2 Parking']"
